Ticket_ID,llm_score
TKT-109705,0
TKT-118060,0
TKT-104787,0
TKT-113626,0
TKT-116786,3
TKT-114911,1
TKT-116338,0
TKT-108973,0
TKT-108935,2
TKT-103657,0
TKT-103706,2
TKT-101190,0
TKT-111391,2
TKT-118218,0
TKT-115312,0
TKT-114142,2
TKT-113069,2
TKT-109405,3
TKT-105846,0
TKT-115824,0
TKT-113396,0
TKT-109198,2
TKT-119542,0
TKT-107726,3
TKT-105735,0
TKT-118433,2
TKT-106444,2
TKT-110604,0
TKT-110859,0
TKT-113506,0
TKT-105940,0
TKT-112296,0
TKT-107506,2
TKT-119547,0
TKT-106607,0
TKT-111192,0
TKT-111582,0
TKT-116149,0
TKT-102478,0
TKT-108936,2
TKT-113148,0
TKT-118593,2
TKT-112700,2
TKT-106580,2
TKT-101808,1
TKT-107585,2
TKT-115571,0
TKT-116101,0
TKT-100263,0
TKT-115818,2
TKT-119270,0
TKT-108727,0
TKT-115452,2
TKT-114294,0
TKT-101571,0
TKT-112378,0
TKT-113471,0
TKT-106484,0
TKT-112570,0
TKT-110980,1
TKT-119840,2
TKT-114311,2
TKT-101370,3
TKT-103090,0
TKT-105038,0
TKT-114506,0
TKT-112833,3
TKT-115724,2
TKT-115344,3
TKT-118491,0
TKT-116590,0
TKT-114958,0
TKT-118373,0
TKT-118137,0
TKT-116546,0
TKT-117891,2
TKT-105549,0
TKT-109143,2
TKT-114202,0
TKT-113083,0
TKT-114103,0
TKT-110010,0
TKT-111451,0
TKT-114669,0
TKT-115186,2
TKT-112970,2
TKT-119676,0
TKT-101976,2
TKT-111149,3
TKT-101442,0
TKT-108674,0
TKT-107510,0
TKT-102309,1
TKT-112245,0
TKT-101766,3
TKT-119576,0
TKT-109395,1
TKT-111647,0
TKT-101488,0
TKT-104907,0
TKT-109646,2
TKT-107882,0
TKT-111896,2
TKT-107346,0
TKT-119788,2
TKT-107387,2
TKT-115173,2
TKT-109213,0
TKT-114403,0
TKT-104638,0
TKT-110052,0
TKT-119609,1
TKT-114827,0
TKT-114110,1
TKT-101655,2
TKT-109038,1
TKT-102861,2
TKT-105431,0
TKT-107563,0
TKT-102183,0
TKT-114775,2
TKT-107907,2
TKT-118756,0
TKT-106547,2
TKT-119702,0
TKT-116507,2
TKT-113557,2
TKT-104812,2
TKT-102126,1
TKT-115395,0
TKT-115427,1
TKT-101011,1
TKT-108369,0
TKT-102088,0
TKT-114106,0
TKT-100981,1
TKT-107159,2
TKT-106451,2
TKT-112639,0
TKT-104834,2
TKT-109672,0
TKT-105267,0
TKT-106110,2
TKT-108342,2
TKT-101246,0
TKT-118483,0
TKT-102074,0
TKT-110460,1
TKT-107047,0
TKT-119790,0
TKT-108827,2
TKT-103290,0
TKT-100914,2
TKT-114344,0
TKT-114946,3
TKT-116392,1
TKT-106389,0
TKT-118829,2
TKT-111743,2
TKT-106494,0
TKT-114518,0
TKT-108408,1
TKT-115192,0
TKT-107945,0
TKT-119861,0
TKT-115388,0
TKT-117031,2
TKT-110615,0
TKT-103387,1
TKT-116809,0
TKT-118056,2
TKT-115213,0
TKT-117273,2
TKT-103813,0
TKT-100796,2
TKT-110216,0
TKT-113978,3
TKT-117441,0
TKT-102619,0
TKT-111289,0
TKT-109286,0
TKT-101748,0
TKT-117531,2
TKT-108660,2
TKT-105309,0
TKT-101122,0
TKT-103101,1
TKT-100084,0
TKT-116016,0
TKT-117303,1
TKT-113566,0
TKT-111583,2
TKT-103099,2
TKT-109092,2
TKT-109970,3
TKT-111568,1
TKT-112618,0
TKT-114600,0
TKT-112143,2
TKT-117927,0
TKT-117133,0
TKT-105658,1
TKT-117282,2
TKT-110811,0
TKT-113405,0
TKT-119856,3
TKT-105118,0
TKT-102231,0
TKT-113554,0
TKT-103053,0
TKT-109728,0
TKT-106098,0
TKT-115982,0
TKT-114463,1
TKT-101592,0
TKT-104850,0
TKT-119565,2
TKT-112815,2
TKT-105689,0
TKT-110598,2
TKT-109566,0
TKT-103221,2
TKT-114168,0
TKT-108916,0
TKT-103546,0
TKT-113958,2
TKT-102404,0
TKT-119464,2
TKT-105711,0
TKT-103369,2
TKT-108010,1
TKT-117380,1
TKT-111674,0
TKT-117117,0
TKT-115238,0
TKT-114094,0
TKT-108610,1
TKT-113744,0
TKT-114268,2
TKT-100434,0
TKT-102528,2
TKT-106224,0
TKT-104856,1
TKT-118528,0
TKT-119596,2
TKT-111057,2
TKT-102834,0
TKT-102203,0
TKT-103445,0
TKT-105826,0
TKT-118732,2
TKT-100509,2
TKT-104280,2
TKT-115929,0
TKT-117892,0
TKT-112958,0
TKT-108332,0
TKT-107744,0
TKT-118166,2
TKT-119355,1
TKT-108914,1
TKT-112956,2
TKT-117486,2
TKT-107302,0
TKT-109415,2
TKT-113096,2
TKT-108364,2
TKT-107672,3
TKT-113015,2
TKT-118123,0
TKT-100932,0
TKT-113899,0
TKT-118189,2
TKT-117527,2
TKT-114057,1
TKT-103685,2
TKT-103484,2
TKT-118578,0
TKT-112559,2
TKT-115847,0
TKT-106466,0
TKT-111346,0
TKT-103337,1
TKT-101368,0
TKT-119225,0
TKT-109511,0
TKT-101547,0
TKT-106051,0
TKT-102584,0
TKT-117475,2
TKT-119435,3
TKT-109613,3
TKT-107363,2
TKT-101818,1
TKT-110925,2
TKT-118608,2
TKT-100353,2
TKT-109068,0
TKT-118947,2
TKT-101082,1
TKT-107969,0
TKT-118681,0
TKT-101935,2
TKT-111915,0
TKT-104899,0
TKT-111791,1
TKT-105657,0
TKT-108766,0
TKT-114709,0
TKT-103991,0
TKT-103447,0
TKT-119605,2
TKT-107786,2
TKT-117474,1
TKT-108607,0
TKT-111701,0
TKT-115767,0
TKT-115187,2
TKT-118870,2
TKT-102564,2
TKT-102918,0
TKT-104595,1
TKT-105157,0
TKT-105862,2
TKT-117791,0
TKT-105321,0
TKT-108200,0
TKT-111913,0
TKT-112959,0
TKT-110777,0
TKT-115003,1
TKT-105142,0
TKT-106492,0
TKT-104993,0
TKT-105155,0
TKT-114446,0
TKT-115492,2
TKT-102291,0
TKT-113800,0
TKT-111286,0
TKT-103603,1
TKT-105094,2
TKT-107944,0
TKT-108204,1
TKT-114070,0
TKT-114673,0
TKT-113896,2
TKT-101659,0
TKT-110574,2
TKT-111466,0
TKT-119594,0
TKT-100842,0
TKT-102977,3
TKT-104026,2
TKT-117882,0
TKT-105748,1
TKT-102091,0
TKT-106753,0
TKT-107615,3
TKT-103063,2
TKT-112575,1
TKT-106778,0
TKT-109905,0
TKT-119926,0
TKT-110700,2
TKT-119966,0
TKT-102633,2
TKT-115538,1
TKT-109634,0
TKT-107217,2
TKT-107405,0
TKT-114691,0
TKT-104100,2
TKT-101236,1
TKT-102900,0
TKT-115858,0
TKT-118377,2
TKT-100014,0
TKT-105652,0
TKT-104778,0
TKT-102792,2
TKT-102927,2
TKT-111317,0
TKT-106551,2
TKT-109313,0
TKT-106506,0
TKT-106950,2
TKT-116317,0
TKT-118232,0
TKT-118418,0
TKT-113008,1
TKT-102606,1
TKT-102858,1
TKT-106844,2
TKT-117160,0
TKT-116790,0
TKT-100005,0
TKT-116323,0
TKT-105012,0
TKT-111420,3
TKT-118914,2
TKT-107153,0
TKT-110902,2
TKT-119209,0
TKT-117123,2
TKT-119443,2
TKT-107916,0
TKT-114704,0
TKT-111324,1
TKT-117914,1
TKT-103362,2
TKT-112465,2
TKT-101938,2
TKT-107901,0
TKT-116768,0
TKT-105848,0
TKT-104870,0
TKT-103877,0
TKT-111107,2
TKT-116553,0
TKT-112403,0
TKT-102884,0
TKT-103714,0
TKT-114507,0
TKT-103480,0
TKT-110631,0
TKT-105069,1
TKT-117249,0
TKT-103027,0
TKT-115182,0
TKT-113356,2
TKT-109983,0
TKT-114273,2
TKT-110133,2
TKT-110316,0
TKT-106097,0
TKT-105465,1
TKT-107613,2
TKT-104705,0
TKT-112587,0
TKT-106489,0
TKT-100568,1
TKT-118327,2
TKT-117094,2
TKT-105887,0
TKT-115055,0
TKT-117719,0
TKT-114264,1
TKT-113311,2
TKT-116373,1
TKT-104715,0
TKT-111887,0
TKT-110242,0
TKT-102333,0
TKT-102455,0
TKT-119467,0
TKT-110402,0
TKT-119052,0
TKT-102525,0
TKT-101684,0
TKT-109224,1
TKT-110919,1
TKT-105496,2
TKT-105535,0
TKT-113697,2
TKT-104454,1
TKT-115553,0
TKT-109210,0
TKT-111521,0
TKT-108559,0
TKT-119585,2
TKT-118595,2
TKT-114610,2
TKT-102613,1
TKT-110300,1
TKT-109876,0
TKT-113091,0
TKT-105364,3
TKT-111778,2
TKT-101991,2
TKT-119219,2
TKT-103946,2
TKT-101575,0
TKT-101583,0
TKT-101520,0
TKT-112041,2
TKT-101617,3
TKT-100491,2
TKT-103929,0
TKT-114040,0
TKT-108262,0
TKT-104446,0
TKT-101330,2
TKT-105416,0
TKT-108591,0
TKT-106077,0
TKT-115977,2
TKT-110821,0
TKT-105058,2
TKT-103582,2
TKT-106392,0
TKT-118919,0
TKT-118988,0
TKT-102318,0
TKT-116528,2
TKT-100405,0
TKT-100219,0
TKT-104123,0
TKT-117836,0
TKT-109717,0
TKT-115579,0
TKT-116698,0
TKT-102037,0
TKT-101022,0
TKT-111976,1
TKT-115375,0
TKT-110876,0
TKT-100266,0
TKT-110434,1
TKT-111092,0
TKT-110781,0
TKT-103827,0
TKT-118362,0
TKT-106180,3
TKT-109070,0
TKT-111974,0
TKT-102742,2
TKT-104665,0
TKT-115856,0
TKT-101263,0
TKT-113551,1
TKT-103584,2
TKT-108913,1
TKT-107955,0
TKT-118248,0
TKT-115598,0
TKT-104762,0
TKT-110887,2
TKT-101668,0
TKT-114963,2
TKT-116652,0
TKT-116716,1
TKT-116577,2
TKT-115477,3
TKT-116479,0
TKT-116784,2
TKT-107558,1
TKT-112779,0
TKT-103833,0
TKT-107048,0
TKT-110262,0
TKT-104708,3
TKT-119284,0
TKT-108574,0
TKT-105440,0
TKT-108763,2
TKT-105963,0
TKT-119131,2
TKT-116095,0
TKT-108951,2
TKT-117008,0
TKT-114768,0
TKT-100758,0
TKT-111417,0
TKT-107307,0
TKT-115178,2
TKT-113038,2
TKT-103592,0
TKT-114345,1
TKT-114563,3
TKT-112050,2
TKT-116872,0
TKT-114267,0
TKT-105088,0
TKT-119816,3
TKT-105617,0
TKT-107551,2
TKT-100895,0
TKT-119041,0
TKT-108667,1
TKT-119990,3
TKT-101225,1
TKT-116190,2
TKT-118454,2
TKT-103333,2
TKT-104754,0
TKT-103619,3
TKT-113433,2
TKT-116484,0
TKT-111833,2
TKT-110984,2
TKT-106526,3
TKT-114181,0
TKT-104860,0
TKT-118140,2
TKT-119654,0
TKT-108390,2
TKT-102222,2
TKT-104679,2
TKT-108486,0
TKT-103796,0
TKT-102227,2
TKT-115387,0
TKT-100945,1
TKT-101274,0
TKT-104464,0
TKT-115656,0
TKT-119146,2
TKT-110567,2
TKT-109165,0
TKT-117218,0
TKT-115188,0
TKT-111295,0
TKT-119772,0
TKT-113072,0
TKT-119921,0
TKT-106649,1
TKT-111581,2
TKT-108076,0
TKT-110911,0
TKT-102788,3
TKT-104901,0
TKT-101180,2
TKT-109262,0
TKT-116777,0
TKT-106497,0
TKT-106887,0
TKT-105422,0
TKT-103493,2
TKT-112463,2
TKT-101459,0
TKT-106455,0
TKT-107247,0
TKT-105358,2
TKT-115421,0
TKT-117681,0
TKT-106700,0
TKT-111152,3
TKT-112844,2
TKT-112631,0
TKT-101586,0
TKT-101395,0
TKT-117849,3
TKT-109868,0
TKT-103889,0
TKT-119074,0
TKT-118795,0
TKT-113783,0
TKT-105620,2
TKT-114907,0
TKT-104851,0
TKT-111499,0
TKT-119342,0
TKT-115564,0
TKT-114670,3
TKT-118242,2
TKT-104849,2
TKT-103299,1
TKT-111307,0
TKT-115980,2
TKT-107330,0
TKT-109102,0
TKT-112530,2
TKT-113833,0
TKT-103032,0
TKT-103903,2
TKT-102094,2
TKT-104469,0
TKT-102182,2
TKT-115968,0
TKT-104459,0
TKT-118751,0
TKT-107733,0
TKT-115456,0
TKT-101829,0
TKT-109061,0
TKT-118960,2
TKT-104785,0
TKT-118549,0
TKT-106066,0
TKT-107946,0
TKT-102245,2
TKT-101484,2
TKT-104545,0
TKT-118594,1
TKT-118645,0
TKT-103647,1
TKT-104929,0
TKT-105504,0
TKT-111897,0
TKT-112585,0
TKT-112957,3
TKT-103831,2
TKT-112599,2
TKT-116761,2
TKT-106714,0
TKT-114522,2
TKT-106983,0
TKT-115528,0
TKT-104915,0
TKT-112552,0
TKT-119485,2
TKT-116676,0
TKT-107278,0
TKT-109645,0
TKT-100468,0
TKT-100027,0
TKT-113996,0
TKT-116225,0
TKT-104147,0
TKT-118615,3
TKT-100805,3
TKT-117004,2
TKT-111552,2
TKT-114748,0
TKT-112136,2
TKT-107541,0
TKT-117985,0
TKT-101143,1
TKT-110157,2
TKT-102737,0
TKT-114067,0
TKT-116629,2
TKT-107100,3
TKT-112900,2
TKT-108019,3
TKT-106750,0
TKT-108902,0
TKT-108492,0
TKT-107749,0
TKT-113911,0
TKT-115333,0
TKT-107152,0
TKT-116511,0
TKT-103742,2
TKT-100083,2
TKT-117150,0
TKT-100925,2
TKT-115310,0
TKT-112227,2
TKT-110269,0
TKT-116078,0
TKT-108870,0
TKT-114117,0
TKT-114338,0
TKT-116697,2
TKT-102536,0
TKT-108692,0
TKT-116207,0
TKT-108639,2
TKT-108037,0
TKT-116037,2
TKT-117964,2
TKT-113212,0
TKT-102798,0
TKT-111660,0
TKT-118664,1
TKT-116833,0
TKT-119022,3
TKT-107068,0
TKT-116276,0
TKT-109892,0
TKT-105595,3
TKT-111655,0
TKT-102324,0
TKT-111770,2
TKT-111768,0
TKT-104863,0
TKT-110336,2
TKT-108229,1
TKT-111396,0
TKT-105441,0
TKT-117122,3
TKT-106252,3
TKT-105341,0
TKT-103730,2
TKT-108866,0
TKT-111968,0
TKT-108267,1
TKT-115619,2
TKT-113738,2
TKT-110898,0
TKT-108034,3
TKT-106824,0
TKT-117952,2
TKT-112794,0
TKT-118018,1
TKT-111026,2
TKT-104502,1
TKT-103980,0
TKT-109532,0
TKT-114570,0
TKT-102163,0
TKT-112439,0
TKT-102896,0
TKT-118376,2
TKT-116755,0
TKT-115164,2
TKT-110368,0
TKT-119116,0
TKT-113820,0
TKT-112727,2
TKT-100875,2
TKT-115047,2
TKT-114957,0
TKT-108523,0
TKT-109015,0
TKT-111355,2
TKT-112898,0
TKT-104369,0
TKT-103021,0
TKT-108955,3
TKT-114793,0
TKT-106817,0
TKT-114035,0
TKT-110388,0
TKT-101047,0
TKT-106933,2
TKT-116717,1
TKT-110236,0
TKT-117574,2
TKT-109153,1
TKT-104353,3
TKT-119693,0
TKT-100794,0
TKT-103745,0
TKT-107723,0
TKT-110548,0
TKT-102802,0
TKT-110959,0
TKT-115030,0
TKT-113805,0
TKT-116038,2
TKT-117325,0
TKT-102194,1
TKT-108299,0
TKT-112308,0
TKT-103042,2
TKT-110474,0
TKT-101043,2
TKT-111747,0
TKT-101676,0
TKT-108821,0
TKT-106834,0
TKT-115905,2
TKT-104278,0
TKT-103835,2
TKT-101880,0
TKT-119254,0
TKT-106725,0
TKT-105025,3
TKT-113110,0
TKT-101775,0
TKT-116475,2
TKT-116992,2
TKT-117307,2
TKT-107814,2
TKT-108588,0
TKT-114980,0
TKT-105942,0
TKT-102692,0
TKT-109653,0
TKT-107884,2
TKT-115219,0
TKT-107751,0
TKT-113534,0
TKT-116714,0
TKT-111980,0
TKT-100199,0
TKT-104397,2
TKT-114503,0
TKT-100554,0
TKT-107359,2
TKT-100345,1
TKT-116024,0
TKT-110305,2
TKT-113603,0
TKT-104176,0
TKT-102236,2
TKT-107408,2
TKT-106151,2
TKT-105843,1
TKT-100580,0
TKT-102154,0
TKT-106325,0
TKT-105339,0
TKT-114197,0
TKT-101791,0
TKT-103692,0
TKT-108517,0
TKT-100831,0
TKT-109132,0
TKT-113734,2
TKT-114460,0
TKT-112184,0
TKT-109387,2
TKT-102453,2
TKT-116917,0
TKT-113036,1
TKT-108192,2
TKT-100360,1
TKT-105007,0
TKT-107182,3
TKT-113432,2
TKT-100289,0
TKT-117463,2
TKT-102375,0
TKT-119599,0
TKT-102055,0
TKT-118404,2
TKT-112879,0
TKT-105082,0
TKT-110049,0
TKT-111148,0
TKT-105725,2
TKT-117975,3
TKT-106867,0
TKT-108295,2
TKT-112027,1
TKT-109985,3
TKT-116213,2
TKT-105386,3
TKT-115898,1
TKT-105575,0
TKT-104560,0
TKT-117503,2
TKT-118293,0
TKT-107317,0
TKT-118160,0
TKT-106534,0
TKT-111509,0
TKT-107150,2
TKT-112516,0
TKT-106355,0
TKT-105278,0
TKT-111041,1
TKT-118154,0
TKT-109443,2
TKT-105133,0
TKT-117148,1
TKT-103108,0
TKT-106388,0
TKT-100863,2
TKT-103254,0
TKT-110257,0
TKT-119756,0
TKT-109478,0
TKT-101508,2
TKT-102872,0
TKT-115239,0
TKT-112704,2
TKT-116112,0
TKT-108379,0
TKT-106011,0
TKT-106556,0
TKT-104124,2
TKT-103438,0
TKT-112847,0
TKT-110803,0
TKT-115307,0
TKT-104216,0
TKT-106545,0
TKT-117904,2
TKT-105375,3
TKT-116466,0
TKT-105613,0
TKT-102734,0
TKT-115294,2
TKT-100674,0
TKT-101711,0
TKT-116205,0
TKT-119750,0
TKT-107625,0
TKT-104789,2
TKT-108776,0
TKT-113646,0
TKT-102899,1
TKT-104035,3
TKT-112047,0
TKT-104990,0
TKT-110564,0
TKT-115544,2
TKT-104257,0
TKT-106904,0
TKT-105473,0
TKT-117704,2
TKT-114984,0
TKT-112837,0
TKT-101254,0
TKT-114340,2
TKT-110855,3
TKT-111571,0
TKT-119101,2
TKT-102122,2
TKT-102673,0
TKT-113014,0
TKT-118042,0
TKT-106118,0
TKT-103953,1
TKT-101516,3
TKT-116425,0
TKT-103611,1
TKT-100791,2
TKT-107071,3
TKT-101865,2
TKT-106064,1
TKT-100337,2
TKT-114692,0
TKT-109419,2
TKT-102344,0
TKT-104004,2
TKT-116310,0
TKT-110597,1
TKT-119936,2
TKT-116837,0
TKT-105706,2
TKT-108939,0
TKT-108131,3
TKT-110493,0
TKT-106868,2
TKT-112412,0
TKT-106832,2
TKT-116502,0
TKT-116539,0
TKT-117999,0
TKT-116556,0
TKT-100033,0
TKT-101076,0
TKT-100311,3
TKT-118812,0
TKT-116400,0
TKT-109192,0
TKT-112511,1
TKT-105399,0
TKT-109954,0
TKT-109831,2
TKT-115044,1
TKT-115362,0
TKT-112310,0
TKT-100239,0
TKT-105158,1
TKT-113293,0
TKT-100472,0
TKT-112660,0
TKT-117088,0
TKT-105886,2
TKT-112120,0
TKT-105270,0
TKT-101745,2
TKT-114635,0
TKT-113034,1
TKT-104256,0
TKT-105280,0
TKT-112637,0
TKT-112894,1
TKT-114778,0
TKT-101024,1
TKT-104718,0
TKT-116056,0
TKT-115832,1
TKT-102906,0
TKT-111920,0
TKT-116348,0
TKT-114744,0
TKT-101703,0
TKT-114591,1
TKT-106348,0
TKT-103743,0
TKT-107696,0
TKT-108541,3
TKT-118836,2
TKT-109054,3
TKT-117943,0
TKT-104203,0
TKT-112546,3
TKT-118833,0
TKT-118051,0
TKT-106803,2
TKT-111250,0
TKT-108396,2
TKT-108805,0
TKT-111960,0
TKT-111430,1
TKT-112929,0
TKT-109397,3
TKT-106723,0
TKT-118111,0
TKT-112171,0
TKT-102357,0
TKT-104664,1
TKT-108237,0
TKT-119920,0
TKT-112776,0
TKT-104127,0
TKT-107462,2
TKT-116287,0
TKT-114628,0
TKT-105707,2
TKT-109406,1
TKT-116215,0
TKT-102124,0
TKT-112761,2
TKT-105659,0
TKT-106958,0
TKT-103976,0
TKT-100732,0
TKT-112036,0
TKT-105196,0
TKT-113317,2
TKT-103763,0
TKT-100079,0
TKT-104561,0
TKT-102331,0
TKT-104506,0
TKT-119711,0
TKT-100333,0
TKT-110540,0
TKT-105180,0
TKT-115470,3
TKT-118125,0
TKT-119395,0
TKT-117093,0
TKT-110265,2
TKT-102188,0
TKT-118562,0
TKT-109955,0
TKT-110007,0
TKT-106177,0
TKT-119591,0
TKT-115068,0
TKT-109245,2
TKT-104289,0
TKT-111038,3
TKT-117086,1
TKT-111384,2
TKT-112135,0
TKT-105400,0
TKT-100214,0
TKT-112899,0
TKT-115805,0
TKT-115772,0
TKT-118701,0
TKT-116979,1
TKT-119452,2
TKT-103154,1
TKT-108198,0
TKT-108765,2
TKT-105049,0
TKT-100106,3
TKT-108440,0
TKT-112934,3
TKT-103404,0
TKT-105639,0
TKT-107474,0
TKT-108284,0
TKT-106602,2
TKT-106525,2
TKT-107802,0
TKT-106387,1
TKT-111917,2
TKT-105096,0
TKT-112918,0
TKT-119577,0
TKT-101528,0
TKT-116756,2
TKT-106946,2
TKT-100965,3
TKT-109450,2
TKT-101662,1
TKT-100455,0
TKT-119130,3
TKT-108482,2
TKT-115797,1
TKT-110499,2
TKT-106815,0
TKT-115050,2
TKT-108885,0
TKT-117413,0
TKT-119842,2
TKT-118216,0
TKT-115272,0
TKT-111888,0
TKT-111751,2
TKT-117842,3
TKT-109647,2
TKT-108842,0
TKT-117846,2
TKT-119950,0
TKT-106729,2
TKT-114950,3
TKT-114235,0
TKT-103646,0
TKT-112106,0
TKT-113270,0
TKT-109167,0
TKT-100173,0
TKT-110883,2
TKT-100335,0
TKT-105151,1
TKT-109295,2
TKT-111301,1
TKT-116591,0
TKT-101526,0
TKT-100399,2
TKT-117000,2
TKT-105388,0
TKT-100749,0
TKT-100611,0
TKT-113637,1
TKT-111617,2
TKT-107070,0
TKT-113010,0
TKT-106688,0
TKT-109976,0
TKT-105175,0
TKT-119353,0
TKT-113415,0
TKT-103087,0
TKT-116578,0
TKT-117174,2
TKT-119607,0
TKT-103187,0
TKT-116881,2
TKT-102030,0
TKT-107486,2
TKT-100245,2
TKT-117090,3
TKT-115105,2
TKT-119568,0
TKT-115764,0
TKT-114873,3
TKT-110936,0
TKT-115580,0
TKT-110352,0
TKT-118270,2
TKT-115062,0
TKT-103736,3
TKT-116444,2
TKT-108088,2
TKT-117570,0
TKT-115430,0
TKT-109853,2
TKT-111209,0
TKT-101562,0
TKT-116780,0
TKT-114161,0
TKT-118962,0
TKT-105623,2
TKT-117823,2
TKT-108452,1
TKT-106699,0
TKT-102755,0
TKT-103212,3
TKT-102694,0
TKT-117841,0
TKT-110934,0
TKT-117591,0
TKT-110774,2
TKT-119939,0
TKT-104721,2
TKT-114530,0
TKT-115529,1
TKT-111506,0
TKT-110603,3
TKT-105965,0
TKT-112696,0
TKT-118057,2
TKT-100062,2
TKT-115573,0
TKT-115936,0
TKT-104096,0
TKT-106459,3
TKT-102213,0
TKT-107163,0
TKT-113130,0
TKT-103336,0
TKT-106930,0
TKT-111364,0
TKT-102348,0
TKT-110943,0
TKT-110727,0
TKT-119037,1
TKT-115288,0
TKT-105146,0
TKT-108819,0
TKT-115952,2
TKT-119739,0
TKT-114050,0
TKT-113876,0
TKT-110904,3
TKT-115232,2
TKT-111503,0
TKT-115281,1
TKT-116025,0
TKT-108709,0
TKT-111198,0
TKT-108694,0
TKT-102683,2
TKT-117427,0
TKT-108796,0
TKT-113115,2
TKT-114413,2
TKT-104422,2
TKT-115091,2
TKT-102679,0
TKT-116851,0
TKT-113423,0
TKT-107771,0
TKT-116802,0
TKT-101521,0
TKT-110098,0
TKT-107682,0
TKT-105030,0
TKT-112796,0
TKT-118484,0
TKT-118090,0
TKT-102527,0
TKT-119848,0
TKT-103591,0
TKT-116436,0
TKT-115248,3
TKT-103905,0
TKT-113451,0
TKT-113088,0
TKT-101675,2
TKT-111805,0
TKT-110137,0
TKT-110730,0
TKT-109226,2
TKT-102056,1
TKT-115712,0
TKT-119013,0
TKT-102304,0
TKT-119152,0
TKT-104553,3
TKT-115175,0
TKT-107120,0
TKT-112409,0
TKT-116518,0
TKT-109844,0
TKT-119448,0
TKT-109785,0
TKT-105346,0
TKT-113236,1
TKT-118486,0
TKT-105361,0
TKT-105284,0
TKT-114826,0
TKT-101896,2
TKT-115750,2
TKT-108810,0
TKT-104429,0
TKT-115236,0
TKT-118364,2
TKT-115690,2
TKT-103774,3
TKT-110071,0
TKT-103316,0
TKT-108132,0
TKT-114619,0
TKT-105291,0
TKT-116988,0
TKT-117369,0
TKT-116189,2
TKT-117500,1
TKT-111426,0
TKT-104221,0
TKT-117363,1
TKT-112359,2
TKT-104424,3
TKT-108455,3
TKT-119847,0
TKT-113932,0
TKT-101615,0
TKT-118422,0
TKT-108470,0
TKT-103973,0
TKT-117330,1
TKT-105567,0
TKT-118215,2
TKT-101598,2
TKT-118758,0
TKT-110584,0
TKT-101803,3
TKT-118037,0
TKT-110212,1
TKT-118043,0
TKT-109946,0
TKT-116700,0
TKT-107015,0
TKT-108850,1
TKT-107202,1
TKT-101732,0
TKT-110363,0
TKT-100772,2
TKT-108599,2
TKT-117768,3
TKT-113073,0
TKT-102332,0
TKT-111109,2
TKT-116685,2
TKT-106443,1
TKT-100394,0
TKT-112052,2
TKT-103427,2
TKT-114341,0
TKT-102595,2
TKT-112176,0
TKT-104948,0
TKT-105125,0
TKT-111199,0
TKT-106919,2
TKT-117235,2
TKT-116983,2
TKT-113094,0
TKT-112523,2
TKT-107592,0
TKT-108868,0
TKT-105717,2
TKT-111682,0
TKT-102029,0
TKT-115446,3
TKT-119850,0
TKT-102057,0
TKT-118625,3
TKT-110021,1
TKT-113732,1
TKT-104237,2
TKT-110369,0
TKT-119428,0
TKT-104723,0
TKT-119718,0
TKT-112122,0
TKT-108499,2
TKT-114263,2
TKT-100871,0
TKT-102816,0
TKT-114584,0
TKT-117358,0
TKT-110083,0
TKT-113093,3
TKT-104098,0
TKT-113571,2
TKT-113387,0
TKT-108382,0
TKT-106951,2
TKT-115205,0
TKT-119749,0
TKT-108735,0
TKT-114711,0
TKT-102288,0
TKT-101943,0
TKT-105721,0
TKT-117149,0
TKT-109178,1
TKT-114266,0
TKT-112114,1
TKT-103025,0
TKT-104057,0
TKT-110454,2
TKT-110376,0
TKT-100891,0
TKT-100275,0
TKT-111806,0
TKT-103576,2
TKT-117083,0
TKT-118292,1
TKT-105516,0
TKT-105910,2
TKT-103678,0
TKT-105681,0
TKT-113431,0
TKT-119720,0
TKT-117908,2
TKT-109880,3
TKT-110890,2
TKT-101399,0
TKT-100020,0
TKT-108270,2
TKT-114560,0
TKT-114349,2
TKT-112068,2
TKT-109006,2
TKT-114420,0
TKT-114927,2
TKT-101851,0
TKT-104139,0
TKT-102473,2
TKT-112862,0
TKT-104592,0
TKT-108140,1
TKT-116463,0
TKT-101922,2
TKT-119875,0
TKT-110607,2
TKT-116172,1
TKT-108062,1
TKT-114384,0
TKT-116177,0
TKT-102342,0
TKT-119811,0
TKT-119348,0
TKT-118495,0
TKT-106260,0
TKT-109572,2
TKT-119340,0
TKT-115962,0
TKT-115171,1
TKT-114454,0
TKT-110620,0
TKT-107094,2
TKT-109796,0
TKT-111868,2
TKT-118541,2
TKT-104130,0
TKT-110090,0
TKT-118770,0
TKT-103220,3
TKT-101217,0
TKT-119509,0
TKT-110226,2
TKT-106827,0
TKT-115252,0
TKT-106345,0
TKT-117344,0
TKT-114402,0
TKT-102391,3
TKT-115121,0
TKT-101954,2
TKT-106321,0
TKT-117562,2
TKT-109939,1
TKT-105545,0
TKT-101740,0
TKT-106053,0
TKT-119434,0
TKT-116908,0
TKT-113768,0
TKT-100457,2
TKT-109191,0
TKT-113267,0
TKT-105962,0
TKT-112401,2
TKT-111167,0
TKT-101345,2
TKT-100063,0
TKT-115965,0
TKT-111723,2
TKT-115716,0
TKT-116594,0
TKT-107495,0
TKT-103029,1
TKT-107936,2
TKT-118235,0
